gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
NMD3	3	2	0.00925974	0.036383	0.0345409	0.0886388	0.179837	0.321993	0.637412	0.759356	0.894011	1
SH3BGRL2	1	1	0	0.0427723	0.0605111	0.214477	0.396978	0.991602	1.20203	1.02192	0.837121	1
IGF2BP3	7	5	0.0248246	0.0553358	0.0540197	0.0672989	0.150537	0.290812	0.66677	1.22024	1.15847	1
RHEB	11	6	0.00784908	0.0148785	0.0960132	0.200579	0.447016	0.672581	0.765428	0.793724	0.887416	1
DNM1L	30	19	0.00472416	0.0135599	0.0260004	0.0291574	0.0752529	0.677005	1.02187	0.972345	0.974594	1
DUSP2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMOD1	3	3	0.00882119	0.119707	0.124787	0.126783	0.159006	0.233924	0.285857	0.640074	0.80858	1
CDC37L1	1	1	0	0	0	0	0.0202292	0.945302	0.994359	1.00119	1.19873	1
TTLL12	16	11	0.00619936	0.00828185	0.0218904	0.0332234	0.0531314	0.0651456	0.101782	0.399074	0.812924	1
GIT2	5	5	0.00462867	0.00904056	0.00998901	0.0203418	0.0291244	0.0800396	0.323231	0.715511	0.890248	1
SCRIB	7	6	0.00535955	0.0255427	0.0452439	0.0635775	0.0995552	0.167525	0.210979	0.698083	1.03848	1
DHPS	9	4	0.0145919	0.181101	0.52715	0.717469	0.879693	0.932108	1.01188	1.03393	0.988793	1
CCT3	33	15	0.0219448	0.0994082	0.32057	0.777665	1.00783	1.2501	1.18458	1.39044	1.21451	1
CTSA	3	2	0.0075228	0.0288609	0.393705	0.658005	0.781395	0.824201	0.980169	0.948892	0.985159	1
CLIC5	4	1	0	0	0.0428765	0.0917561	0.365232	0.809414	0.702437	0.807592	0.895514	1
SUMO1	2	1	0.0649108	0.15695	0.223307	0.285788	0.426826	0.456032	0.375596	0.594015	0.821986	1
SNRPN|SNRPB	18	7	0.619274	0.799289	1.20442	1.36683	1.3179	1.17266	0.982513	0.896768	0.993237	1
SDF4	1	1	0	0.0524898	0.141403	0.1365	0.272319	0.393419	0.57321	0.921005	1.0017	1
MDN1	7	7	0.0179517	0.0405159	0.0693887	0.0950216	0.225686	0.342146	0.59282	0.904577	1.00286	1
GIT1	4	3	0.00417119	0.0105854	0.0222205	0.020464	0.0356885	0.10527	0.322899	0.740079	0.919236	1
KTI12	7	5	0.0314539	0.0416504	0.0577193	0.0697428	0.113211	0.215305	0.519985	0.765202	0.89582	1
TELO2	7	3	0.00438893	0.00185069	0.0135861	0.00492562	0.0219998	0.0784217	0.237468	0.722653	0.807168	1
FAM49A	1	1	0	0.0318788	0.0337898	0.0437674	0.100537	0.148753	0.121029	0.521928	0.782645	1
CRTAP	2	2	0.0283508	0.0898376	0.0702631	0.086932	0.114958	0.186568	0.614399	1.02898	0.992212	1
WDHD1	15	9	0.00940727	0.0252428	0.0365261	0.0359743	0.0722239	0.159961	0.602141	1.0013	1.00867	1
NFX1	1	1	0.0257405	0.0690251	0.0783927	0.0931653	0.194716	0.448013	0.567985	0.785356	0.921059	1
TTF2	2	2	0.00623835	0.0185687	0.0329241	0.0372521	0.0622245	0.095879	0.122212	0.417446	0.74829	1
USP34	12	10	0.0225139	0.0430029	0.0742475	0.117278	0.143402	0.228416	0.489405	0.821043	0.970908	1
MACROD1	3	2	0	0.0297609	0.0332497	0.0993066	0.0864433	0.134419	0.645148	1.56907	1.67453	1
USB1	2	1	0.0165029	0.0284855	0.159251	0.16223	0.133539	0.523141	0.846192	1.01079	1.30756	1
C19orf43	3	3	0.218554	0.328283	0.416504	0.578732	0.723499	0.688684	0.853922	1.05902	0.991222	1
CLASP1	6	6	0.00585721	0.0164917	0.0236827	0.0331407	0.0825583	0.134917	0.214465	0.533895	0.7614	1
TOLLIP	7	4	0.00985281	0.0713929	0.0826827	0.118772	0.269809	0.55947	0.790506	0.89721	0.939952	1
STRADA	1	1	0	0.0229478	0.2842	0.3549	0.418049	0.427484	0.537198	0.5735	0.883154	1
CHMP5	14	5	0.303906	0.562653	0.608087	0.616803	0.771599	0.878312	0.961735	0.875729	0.880741	1
HNRNPM	7	5	0.00665817	0.0115073	0.0150367	0.0135448	0.0238498	0.0446098	0.202902	0.643317	0.935637	1
ORC5	7	5	0.000948875	0.00896881	0.0146222	0.022154	0.0364412	0.0394142	0.186155	0.728313	0.914495	1
DYNC1LI1	10	7	0.0140707	0.0285036	0.0635959	0.136536	0.204031	0.84708	0.964042	1.18566	1.07264	1
ANAPC1	1	1	0	0.0201394	0.0323376	0.0842405	0.423958	0.884198	1.0808	1.26504	1.03422	1
NUP50	9	4	0.0591928	0.108455	0.244439	0.515056	1.3007	1.7938	1.19161	1.04607	0.956865	1
C12orf29	3	2	0.0152499	0.129058	0.57259	0.679099	0.777741	0.837866	0.926233	0.842402	0.824047	1
CBR1	10	4	0.00341202	0.0407769	0.0808456	0.286804	0.617698	0.818969	0.98413	0.934281	1.02416	1
SPN	2	1	0.0493953	0.164127	0.149082	0.313395	0.209553	0.777262	0.832146	1.35354	1.24016	1
ANK1	19	15	0.00520482	0.021056	0.0314951	0.0416566	0.0513792	0.0767657	0.105021	0.407261	0.828131	1
UGP2	21	8	0.00773459	0.0257118	0.0909529	0.785483	1.01014	1.07315	1.10202	1.21431	1.11713	1
DGUOK	5	3	0.896538	1.02899	1.12363	1.10493	1.20938	1.19403	1.04503	0.791343	0.982254	1
CNOT1	25	19	0.0151928	0.0303928	0.0513504	0.0632367	0.123438	0.480637	0.796321	1.04787	1.04484	1
MSH3	8	7	0.0146493	0.0416544	0.0652002	0.0802252	0.126172	0.372177	0.678484	0.896536	0.964196	1
HINT1	1	1	0	0.138568	0.208592	0.254273	1.19709	1.29948	1.00684	0.768912	1.46772	1
EIF2B2	7	6	0.0143086	0.0373645	0.14368	0.534528	0.980886	0.90348	1.08846	1.39794	1.16423	1
STAMBP	1	1	0.00699155	0.00628125	0.0161605	0.0320929	0.0157628	0.045173	0.34278	0.784648	0.865353	1
CALB1	22	9	0.178657	0.168583	0.157024	0.245784	0.666153	0.863443	1.01682	0.87292	0.907362	1
KIAA1598	11	8	0.002226	0.0154987	0.0449857	0.0520023	0.0876314	0.166875	0.497547	0.801354	0.880872	1
PANK2	5	2	0.0134824	0.00896981	0.0568646	0.259823	0.685816	1.00176	1.0016	0.762549	0.822811	1
NT5C3A	4	4	0.0206784	0.0652149	0.085066	0.129621	0.184005	0.343842	0.620832	0.911083	0.931504	1
MOCOS	4	3	0.0106976	0.0233278	0.0988319	0.159986	0.356538	1.04667	1.21408	0.93797	0.906963	1
AACS	2	1	0.023004	0.0317971	0.0872305	0.096465	0.11795	0.153157	0.193823	0.543761	0.944427	1
HDHD1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PIP4K2A	10	6	0.01056	0.0409508	0.0768834	0.123452	0.320914	0.576351	0.875735	0.940747	1.16325	1
NUDT16	4	1	0.671341	0.651554	0.709014	0.72862	0.770484	0.99334	0.786693	0.702094	0.725129	1
WARS2	4	3	0.011517	0.00817627	0.0506035	0.0460996	0.132364	0.244844	0.593206	0.748412	1.15498	1
YBX3	4	2	0.0647426	0.148748	0.137517	0.252511	0.367086	0.559175	0.774045	0.778464	0.824085	1
AFTPH	1	1	0	0.0112781	0.129099	0.154619	0.226385	0.435465	0.727798	0.655768	0.600998	1
YTHDF3	2	2	0.01475	0.0660405	0.0919166	0.0752418	0.261427	0.554141	0.684864	0.661965	0.809097	1
WBP4	1	1	0.250131	0.364147	0.288114	0.300072	0.600985	0.784799	0.974611	1.0014	0.961389	1
CDC42BPA	3	3	0.0108272	0.0584224	0.0811935	0.0846358	0.132132	0.24217	1.63618	1.11316	0.981191	1
NAA30	4	3	0.0420604	0.0680117	0.124536	0.100834	0.34578	0.561317	0.682541	0.864591	0.920824	1
CBFA2T3	2	2	0.00731062	0.0249509	0.0244394	0.0247776	0.0372054	0.175766	0.287178	0.417416	0.731038	1
ZNF699	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CPSF3L	4	3	0	0.0306988	0.0451422	0.156846	0.647982	0.808361	0.765751	0.837405	0.867	1
PRODH2	1	1	0	0	0	0	1.0197	1.81656	0.453868	0.423248	0.370297	1
FDXR	17	8	0.010747	0.0362962	0.0590156	0.0630462	0.0991379	0.306513	0.905384	1.03948	1.23784	1
RABIF	1	1	0	0.128991	0.338571	0.276807	0.413835	0.78463	0.868151	0.972164	0.996515	1
NCAPG	15	7	0.0161164	0.0399967	0.0611559	0.0620458	0.1167	0.156855	0.611268	0.920547	0.95002	1
C7orf25	1	1	0	0	0	0	0	0.00765316	0.324853	0.698665	0.949446	1
CSDE1	21	14	0.00595989	0.018974	0.0256898	0.0357537	0.0478677	0.0631399	0.14148	0.636326	0.910339	1
PHPT1	2	2	0.0519779	0.0450642	0.0586587	0.216947	0.616439	0.647556	0.845464	1.74508	1.62577	1
CEP55	2	2	0.0519892	0.0708486	0.130808	0.14436	0.247498	0.287268	0.353101	0.639636	0.936379	1
CFH	1	1	0.0257201	0.16514	0.162284	0.152198	0.268938	0.635281	0.847683	0.909995	0.95368	1
WDR46	1	1	0	0	0	0.2165	0.705246	1.84518	1.98102	0.950279	0.68724	1
KIF2C	23	14	0.0063922	0.0126749	0.0325957	0.0283964	0.0609915	0.143798	0.509856	0.830202	0.936405	1
SEC13	1	1	0.198896	0.502202	0.218573	0.0555711	0.374223	0.563979	0.503266	0.804871	0.583628	1
IQGAP3	3	3	0.0226521	0.0881553	0.075947	0.0655683	0.0860318	0.103108	0.115978	0.332026	0.828428	1
NACC1	3	3	0	0.00694415	0.00695862	0.00855001	0.0930635	0.14399	0.505762	0.749813	0.89024	1
SH3BGR	1	1	0.0218453	0.0470991	0.0366018	0.0489561	0.177842	0.302927	0.563831	0.595319	0.787223	1
NDRG3	2	2	0.0182421	0.114068	0.0928038	0.124959	0.175956	0.411212	0.667453	0.709075	0.755284	1
NUP37	6	5	0.0125924	0.0304238	0.234768	0.485262	0.693196	0.770668	0.925208	0.949407	1.02049	1
MRPS36	3	3	0.571974	0.9148	0.924532	1.30614	1.42839	1.25383	1.14216	1.06476	1.19986	1
NUP43	4	4	0.0170229	0.13587	0.347784	0.345627	0.453424	0.744765	0.744121	0.770761	0.888464	1
PNMT	1	1	0.0186253	0.0380392	0.064287	0.288915	0.624717	0.828175	0.728835	0.844679	2.5803	1
ASAP1	2	2	0.0159127	0.0338245	0.127838	0.136091	0.0908543	0.191669	0.681201	1.02458	1.08564	1
TANK	3	3	0.11822	0.251772	0.246188	0.214628	0.229478	0.264235	0.562816	0.889214	1.23163	1
FKBP1A	1	1	0	0.107478	0.317741	0.318175	0.725288	0.880976	0.955548	1.11134	0.991353	1
DVL3|DVL2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLMN	14	5	0.00364291	0.00284171	0.0471853	0.0410744	0.136018	0.453856	0.87198	0.900413	0.941944	1
RFXANK	1	1	0	0	0.0701828	0.0762415	0.234759	0.461186	0.620815	0.700514	1.11184	1
ANKZF1	3	3	0	0.0279816	0.0537288	0.0655059	0.0917131	0.160361	0.44077	0.77686	0.891	1
KATNAL2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KSR1	5	5	0.00594564	0.0203038	0.0728083	0.0755242	0.155981	0.169995	0.374965	0.66133	0.947415	1
WDR11	1	1	0.0907463	0.116111	0.114607	0.185904	0.337201	0.719919	0.794239	0.931485	0.978999	1
ANAPC2	3	3	0.0162226	0.0324081	0.0772098	0.10814	0.256992	0.638392	0.89479	1.05573	1.05552	1
TRAF3	1	1	0	0	0.0335895	0.0549138	0.132339	0.0863938	0.508462	0.735117	1.00871	1
CHAF1B	5	4	0.114901	0.167625	0.584545	0.801874	1.07074	1.212	1.13179	0.935286	0.955135	1
CHAF1A	1	1	0.0456746	0.0873402	0.0625311	0.136435	0.125059	0.225413	0.277475	0.762608	0.811695	1
HRSP12	18	8	0.534956	0.615181	0.591478	0.703416	0.742935	0.744223	0.826779	0.85149	1.00653	1
TOMM70A	2	2	0.005912	0.0255678	0.0219298	0.0412218	0.0674638	0.397368	1.31247	1.09233	0.895153	1
IPO13	4	4	0.00304627	0.0281494	0.0436572	0.0685835	0.082198	0.300052	0.682657	0.871775	0.87953	1
IREB2	6	5	0.00968956	0.0162613	0.0481837	0.0535309	0.0842577	0.191633	0.727462	0.911653	0.955164	1
TTL	1	1	0	0.0505774	0.0396317	0.0825868	0.281459	0.727334	0.781714	0.748081	0.806556	1
TWF1	3	2	0	0.0100203	0.0407102	0.100045	0.518437	0.888833	1.0427	1.05624	0.940178	1
WDR13	2	2	0.0335966	0.185825	0.344866	0.41673	0.628211	0.778882	0.765017	0.662567	0.822743	1
PSMC1	24	14	0.00796378	0.030533	0.0882481	0.411083	0.64421	1.11748	1.06309	1.09357	0.975631	1
PSMC5	31	17	0.010504	0.0429493	0.0971867	0.470261	0.719141	1.23096	1.07575	1.12584	1.0666	1
TPMT	9	4	0.00292458	0.0221649	0.0926159	0.322138	0.83108	0.97144	1.13987	1.00106	1.03858	1
GPBP1L1	2	2	0.129348	0.154026	0.234453	0.328589	0.527331	0.683903	0.803832	0.911587	1.00726	1
UBE2K	15	8	0.015403	0.0325386	0.0395769	0.134917	0.690426	1.03505	1.08134	0.858319	0.888045	1
UBE2M	16	6	0.00282209	0.0162135	0.0307054	0.0422345	0.125752	0.587007	0.950051	0.878033	0.911941	1
WASF2	12	7	0.10192	0.207995	0.26052	0.308116	0.430513	0.689737	0.840407	0.969166	0.957339	1
CAPN7	5	5	0.0097109	0.0252888	0.0576635	0.0714794	0.0737586	0.196879	0.655231	0.9178	1.06515	1
CWC27	5	3	0.0101704	0.0249657	0.0349227	0.0503899	0.070938	0.118623	0.587283	0.996042	0.93666	1
TRAPPC2L	2	1	0	0	0.0402774	0.0342329	0.135422	0.305764	0.795395	0.607557	0.789692	1
GTPBP3	3	3	0	0	0.040456	0.45529	0.910258	1.07867	0.940945	0.905717	1.1159	1
POMP	6	5	0.0220836	0.0709581	0.110071	0.201021	0.522708	0.989485	0.948114	0.914445	0.984298	1
GINS2	1	1	0.0394811	0.0423454	0.0857892	0.0843524	0.220624	0.601844	0.868582	1.03398	1.08872	1
UBA1	58	24	0.0084762	0.0197729	0.0374149	0.0474813	0.081733	0.132575	0.721857	0.984108	0.980792	1
CALR	10	7	0.0537347	0.10381	0.109879	0.142009	0.186089	0.338205	0.711314	0.8308	0.912609	1
UHRF1BP1	8	7	0.020836	0.044415	0.0881605	0.334573	0.590369	0.831402	0.969084	1.00488	0.997581	1
EDC4	15	12	0.0249138	0.0753277	0.135579	0.160535	0.291852	0.640922	0.882756	0.967025	0.959751	1
GBAS	3	2	0.037782	0.177847	0.545368	0.871979	1.12268	1.04324	0.989936	1.04862	1.03183	1
L2HGDH	4	2	0.0127358	0.0188169	0.103346	0.220825	0.404159	0.674312	0.958472	0.800422	1.13431	1
PLEKHM2	1	1	0.0237745	0	0.0068316	0.131587	0.286343	0.604827	0.76857	0.821871	0.797776	1
FAM114A1	1	1	0.0206099	0.00824827	0.083925	0.0516495	0.333494	0.682117	0.92363	0.826445	0.894074	1
RARS2	8	6	0.0100777	0.0448805	0.0377444	0.100243	0.870644	1.25962	1.29812	1.04477	1.18711	1
POLR3C	6	5	0.0225447	0.0328689	0.0963486	0.26331	0.559685	0.83653	0.977767	0.965896	0.983609	1
TBC1D13	8	6	0.0266598	0.0482803	0.151978	0.310309	0.780523	1.02113	1.03712	0.888577	0.914985	1
USP48	21	11	0.00582931	0.0166424	0.027592	0.0346201	0.0550249	0.0829827	0.215542	0.794967	1.03834	1
GMEB1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAF6L	2	1	0.0108819	0.0282879	0.0262823	0.0842064	0.159963	0.285617	0.473145	0.767471	0.926119	1
TJAP1	1	1	0.0387654	0.162763	0.158852	0.0500251	0.22854	0.414013	0.591633	0.531168	0.663664	1
SENP8	1	1	0	0	0.0163798	0.0196302	0.0365493	0.24829	0.781073	0.714985	0.801008	1
PARK7	42	10	0.0334957	0.109987	0.278745	0.525793	0.831873	0.989372	1.05995	0.911703	0.960765	1
NR2C2AP	2	1	0.0128428	0.0503069	0.122866	0.137059	0.528118	0.737377	0.875606	0.870731	0.815455	1
SP2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YES1	1	1	0.0177139	0.0249913	0.0261667	0.0500033	0.0678317	0.171663	0.447958	0.658833	0.97473	1
LAMB1	1	1	0.119154	0.0849228	0.204639	0.279448	0.529304	0.853456	0.896386	0.704411	1.03231	1
LYN	1	1	0	0	0.109872	0.111065	0.120889	0.287839	0.656441	0.7595	0.939242	1
GATSL2|GATSL1	2	2	0	0.436682	0.95275	0.970396	1.20938	1.26426	1.3148	0.895989	1.6145	1
FNBP4	8	6	0.728305	0.69087	0.68504	0.990726	1.1925	1.54599	0.839712	0.740832	0.888197	1
POLR3A	6	6	0.022306	0.0630696	0.0941386	0.0858087	0.121096	0.190558	0.463296	0.995191	0.979521	1
USP24	22	14	0.0111689	0.0482915	0.0681969	0.177866	0.573242	0.801676	0.904179	0.992845	1.03005	1
###TEKT2###|MRPL50	1	1	4.90312	0	5.80254	0	2.60527	1.19393	24.9504	0	202.025	1
PSD4	2	2	0	0.0462302	0.109839	0.114738	0.188143	0.249784	0.342057	0.723569	0.980022	1
SNUPN	3	2	0.0165064	0.0227141	0.0345408	0.0288274	0.15769	0.467383	0.547643	0.772536	0.909213	1
WDR55	4	4	0.0286204	0.0637369	0.0850981	0.254646	0.556414	0.740488	0.861167	0.902181	0.928434	1
ZC3H14	3	3	0.12303	0.152593	0.188784	0.171913	0.302268	0.63471	0.717699	0.851097	1.28004	1
BCAT2	8	5	0.152211	0.403836	0.559913	0.794764	0.886745	0.910254	0.925953	0.839373	1.07162	1
TROVE2	37	16	0.162316	0.501504	0.660014	0.793233	0.910815	0.92542	1.03903	0.972074	1.04986	1
THADA	22	14	0.00485792	0.033029	0.0660454	0.0869124	0.158152	0.320458	0.633552	0.973526	0.941405	1
GPS1	11	6	0.0128999	0.0407572	0.0798294	0.362921	0.945315	1.08974	1.08165	1.09525	1.09021	1
FYCO1	9	8	0.0238167	0.057269	0.080053	0.157714	0.241955	0.480186	0.658073	0.884438	0.875474	1
LCP2	4	3	0.0246551	0.0355814	0.0368904	0.0618103	0.10728	0.164072	0.353632	0.695526	0.844015	1
GRB10	1	1	0.00351765	0.00423459	0.0347086	0.0401466	0.0258311	0.074496	0.106127	0.35088	0.687769	1
HNRNPU	13	10	0.0058141	0.0264305	0.03236	0.0315377	0.0715331	0.156822	0.366859	0.835321	1.01477	1
DAB2	4	4	0.0073028	0.0501712	0.038859	0.0902236	0.134601	0.162929	0.394272	0.75536	0.89823	1
FAM195B	1	1	0.203096	0.282238	0.203841	0.42134	0.569729	0.656031	0.875721	1.06754	1.10396	1
PPP1CC	2	1	0	0.035672	0.195944	0.350374	0.554097	0.799393	0.983058	1.04448	1.0925	1
SERBP1	6	4	2.12656	2.55997	1.48833	1.28064	0.966442	0.726909	0.613642	0.772224	0.771262	1
MON1A	1	1	0.138051	0.158406	0.177518	0.151162	0.369135	0.472859	0.716766	0.954599	1.62599	1
CLPP	7	3	0.0511037	0.133974	0.544061	0.788569	0.960949	1.05835	1.00218	0.903163	1.09645	1
YWHAE	75	12	0.0227941	0.117302	0.403116	0.657337	0.819262	0.912651	0.941697	0.926496	1.06023	1
UBE2H	1	1	0	0	0.0662301	0.158952	0.632222	0.80369	0.805887	1.07535	0.984553	1
UBE2G1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EIF5	18	12	0.00395101	0.0109098	0.0235224	0.0312117	0.148815	0.63601	0.962385	0.989939	0.947292	1
COG5	7	6	0.0162744	0.0182571	0.0255744	0.0540436	0.0580475	0.118753	0.129664	0.559323	0.817618	1
CSNK2A2	6	4	0.0152035	0.0380983	0.0865281	0.0894213	0.260869	0.543985	0.771013	0.80924	0.8909	1
H6PD	1	1	0	0.0440773	0.114983	0.139066	0.183548	0.3619	0.761112	0.96122	0.997076	1
CDC42EP1	1	1	0.112722	0.10813	0.109904	0.165841	0.287599	0.327055	0.560419	0.804168	1.01808	1
CBR3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPP3CA	2	1	0.0247311	0.0434155	0.107618	0.464162	0.920963	1.12239	1.05684	0.89146	1.16455	1
EIF3G	7	5	0.0132179	0.0547158	0.041019	0.0571913	0.131791	0.366027	0.420982	0.556417	0.741402	1
EIF3J	16	9	0.0171904	0.0430893	0.070607	0.146954	0.859855	1.33749	1.28512	0.966713	0.991461	1
SHOC2	2	2	0.15345	0.171809	0.201731	0.222824	0.377701	0.689252	0.902633	0.935307	0.889325	1
TFAM	2	2	0.0398024	0.0830867	0.122533	0.205084	0.374358	0.71973	1.14131	1.01351	1.41585	1
PNPLA2	3	2	0.086955	0.170446	0.13186	0.193035	0.158193	0.180639	0.478812	0.697934	0.913552	1
ZNF574	1	1	0.0390973	0.0546368	0.0930597	0.11519	0.104903	0.185044	0.183332	0.3934	0.789814	1
ATPIF1	5	4	0.847816	1.38814	1.09154	0.869101	1.36535	1.58851	1.23742	0.714236	0.988453	1
TRNT1	8	5	0.0143514	0.0257145	0.0292427	0.0347563	0.0846308	0.455415	0.913159	0.959071	1.05471	1
SMG1	7	6	0.0284218	0.0349349	0.151543	0.19095	0.134844	0.192316	0.752631	1.00439	0.970785	1
CCDC101	1	1	0.0185804	0	0.0422388	0.119824	0.240153	0.405311	0.629273	0.894552	1.04229	1
ENDOG	1	1	0.0788539	0.142945	0.376026	0.120704	0.314158	0.790692	1.09021	1.06148	1.14435	1
GART	91	27	0.00733091	0.0156392	0.0402822	0.115285	0.357245	0.697337	0.934428	0.993161	0.997781	1
GRAP2	4	2	0	0.00228648	0.00779135	0.0194017	0.0687616	0.188286	0.345858	0.614708	0.846615	1
TTC33	1	1	0.0182409	0.0367269	0.0577625	0.0630809	0.153232	0.431448	0.569387	0.807069	0.923621	1
BCL2L1	1	1	0.023166	0.069245	0.119539	0.173021	0.369909	0.45884	0.713951	0.829179	1.11422	1
ALDH1A2	33	14	0.0655249	0.340931	0.587028	0.648133	0.83578	1.00754	0.961142	0.822302	0.883836	1
RAD51AP1	1	1	0.375756	0.488185	0.383712	0.382771	0.708203	0.86593	0.772127	0.97236	0.91292	1
RNF14	7	5	0.0378461	0.056874	0.0843249	0.0941014	0.197436	0.501193	0.903537	1.00581	1.02124	1
RPS6KB2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNAJB11	9	6	0.0421121	0.101464	0.20903	0.277238	0.338984	0.444951	0.537464	0.633487	0.904721	1
ZNF700|ZNF440	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPATCH3	1	1	0	0	0	0	0.0749797	0.248998	0.287299	0.560773	0.878284	1
GINS4	1	1	0	0.128393	0.156482	0.170635	0.233749	0.695497	0.8748	1.08718	0.929429	1
CCDC93	6	5	0.0156072	0.015528	0.0827362	0.0920999	0.107237	0.352625	0.710018	1.10294	0.987861	1
MAP7D1	1	1	0.0322248	0.15727	0.178295	0.212226	0.394742	0.731878	0.667333	0.763479	0.716758	1
MOSPD2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IGSF9B|MSI2	1	1	0.0206178	0.0648222	0.100323	0.123917	0.312999	0.773984	0.779155	0.686348	0.865799	1
TXN2	2	1	0	0.327275	0.232912	0.193019	0.532821	0.905767	0.830516	0.684335	1.06942	1
PCID2	6	5	0.0261439	0.0349186	0.0585252	0.0541619	0.0922502	0.143734	0.31132	0.66896	0.856377	1
CCS	2	2	0.0182328	0.0550875	0.0946057	0.0895181	0.24262	0.587502	0.788082	0.857804	1.00565	1
AP3D1	27	16	0.00654966	0.0204742	0.0313614	0.042039	0.0641312	0.35362	0.766174	1.06126	0.886455	1
VASP	16	7	0.0165042	0.0342933	0.0426656	0.0549409	0.079113	0.126278	0.347944	0.810245	0.951583	1
DPP8	6	5	0.0202183	0.0267617	0.0777182	0.386155	0.758277	0.933933	0.932934	0.820738	0.8028	1
CANX	3	3	0.13952	0.296734	0.227917	0.289656	0.272548	0.426538	0.459443	0.760593	0.967108	1
YWHAH	15	8	0.0174678	0.0363881	0.101377	0.199872	0.53956	0.955406	1.05774	0.874602	0.917074	1
PPP6C	15	6	0.0983393	0.261203	0.403752	0.532994	0.771719	0.855204	0.920676	0.945901	0.949555	1
CBX1	5	1	0.0511909	0.147067	0.235195	0.36965	0.765057	0.963314	0.9795	0.90496	0.881414	1
PDK1	4	4	0.0194785	0.0168402	0.0389835	0.0996203	0.225859	0.559977	0.872049	0.957728	1.05924	1
PLCL1	4	3	0.0029466	0.0233469	0.138549	0.0731287	0.0844084	0.164141	0.361987	0.903767	0.930417	1
RSBN1	1	1	0	0.0747198	0.182208	0.212835	0.262979	0.536862	0.456739	0.596257	0.921049	1
VPS28	6	6	0.0112844	0.0234009	0.07444	0.0592935	0.118388	0.325032	0.725594	0.981688	1.01786	1
LSM7	9	3	0.377111	0.688613	0.766983	0.81834	1.0313	1.11467	1.20396	1.10133	1.21554	1
TLDC1	5	3	0.0184393	0.0615244	0.122941	0.128855	0.248099	0.623091	0.970036	1.01455	0.979649	1
U2AF2	9	3	0.00222244	0.0095619	0.0153734	0.0221787	0.0794432	0.376331	0.723501	0.882535	0.893085	1
SLTM	2	1	0.0992862	0.306531	0.315822	0.42995	0.755499	0.680811	0.728231	1.19343	0.787748	1
RPIA	11	5	0.470667	0.733865	0.704073	0.670951	0.842185	0.894044	0.964376	0.868492	1.3583	1
SF3B3	16	11	0.0189445	0.0512744	0.150528	0.177425	0.534454	1.00406	0.861717	0.9924	0.94419	1
RBM27	3	3	0.0322388	0.0450879	0.0736765	0.0710874	0.104972	0.210872	0.407695	0.682269	0.84929	1
DDA1	2	1	0.0738846	0.051421	0.0907154	0.197842	0.40451	0.687123	0.799696	0.943434	1.1579	1
MAP3K3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VAC14	12	7	0.00525166	0.0231655	0.0562901	0.174593	0.64584	0.83653	0.824558	0.906373	0.987982	1
CLUH	3	2	0.00789755	0.0410615	0.0599932	0.0735559	0.0753111	0.0816435	0.664152	1.08821	0.989332	1
RPS3A	10	6	0.0397644	0.0649856	0.117138	0.422311	0.341821	0.558117	0.790992	1.10683	1.01067	1
CDK7	11	5	0.0180335	0.0470743	0.139526	0.435411	0.863856	1.12925	0.857878	0.775645	0.944506	1
SGTB	1	1	0	0.00929012	0.0492832	0.0230975	0.298149	0.752383	0.917841	0.978681	1.07885	1
AHCYL1	12	8	0.00887882	0.0770208	0.164569	0.226865	0.375953	0.500236	0.786419	0.906812	0.968494	1
NUBP2	3	2	0.00158628	0.0127633	0.0471726	0.0926083	0.240884	0.512004	0.764654	0.832295	0.992002	1
PIK3CA	2	2	0	0	0.0125862	0.0277243	0.0369907	0.0905392	0.439082	0.79835	0.96671	1
TBC1D24	7	6	0.0267003	0.0553452	0.0633322	0.0848303	0.153991	0.436669	0.872378	0.908904	0.955021	1
PRKCI	1	1	0	0	0	0.0648675	0.285782	0.674924	0.803903	0.820034	0.840835	1
PDSS2	2	2	0.0255644	0.0123737	0.102535	0.295464	0.843388	0.932132	1.05372	1.09774	1.14741	1
FAHD1	6	3	1.03576	1.25049	1.4004	1.21328	1.35686	1.28026	1.3451	0.922585	1.07773	1
RRM1	19	14	0.0223721	0.0626165	0.124365	0.187863	0.550323	0.843142	0.983586	1.0164	0.971574	1
